#source: https://www.meteoblue.com/en/weather/archive/export/basel_switzerland_2661604
#location,Basel,Basel,Basel,Basel
#lat,47.54694,47.54694,47.54694,47.54694
#lon,7.56892,7.56892,7.56892,7.56892
#asl,283.697,283.697,283.697,283.697
#variable,Wind Speed,Wind Direction,Wind Speed,Wind Direction
#unit,km/h,°,km/h,°
#level,900 mb,900 mb,500 mb,500 mb
#resolution,hourly,hourly,hourly,hourly
#aggregation,None,None,None,None
timestamp,Basel Wind Speed [900 mb],Basel Wind Direction [900 mb],Basel Wind Speed [500 mb],Basel Wind Direction [500 mb]
20220424T1200,23.358425,245.40988,32.078403,45.909378
20220424T1300,26.302181,272.3533,31.89608,16.389526
20220424T1400,27.722336,269.25595,40.018333,356.90594
20220424T1500,31.616526,277.85333,39.541046,349.50854
20220424T1600,38.881668,270.53052,39.575443,338.1018
20220424T1700,35.09769,259.95798,37.045033,325.6922
20220424T1800,34.22841,255.37914,35.64182,315.81845
20220424T1900,40.044235,247.816,40.28141,298.85565
20220424T2000,50.8875,265.94327,47.867813,291.16125
20220424T2100,47.786522,276.0542,39.908073,283.03336
20220424T2200,44.25072,262.99063,26.282465,306.08508
20220424T2300,61.50102,280.45483,35.309376,290.28256
20220425T0000,31.104082,307.00253,39.162308,288.76807
20220425T0100,23.185787,323.84183,43.736664,290.22485
20220425T0200,24.063513,308.92755,45.21262,290.0221
20220425T0300,17.782686,301.7595,44.109917,285.62424
20220425T0400,19.164717,298.00916,50.055534,277.0228
20220425T0500,18.472595,303.07068,57.232075,279.04758
20220425T0600,14.529915,311.98724,63.948406,274.844
20220425T0700,11.808878,307.5686,64.11639,268.06943
20220425T0800,11.874544,284.03625,59.76,270.0
20220425T0900,20.265795,282.30804,60.68963,265.23636
20220425T1000,20.240196,275.10217,53.534798,257.17865
20220425T1100,17.771753,276.98108,45.92787,256.39948
20220425T1200,15.815435,258.17853,46.452553,271.3322
20220425T1300,13.722565,274.51398,52.084423,275.55298
20220425T1400,27.722336,270.74408,57.280735,267.83893
20220425T1500,20.696085,283.06934,53.670193,268.07803
20220425T1600,19.602652,277.38605,51.51146,267.99747
20220425T1700,17.377226,283.17255,51.839996,270.0
20220425T1800,11.503113,290.1363,52.56,270.0
20220425T1900,8.427383,289.98312,56.66656,262.3332
20220425T2000,19.386591,285.06848,55.239765,249.79358
20220425T2100,25.38702,251.82199,49.07105,255.55597
20220425T2200,31.25372,245.50143,41.556225,250.78023
20220425T2300,41.09838,251.08893,44.884647,239.11505
20220426T0000,37.47114,261.7142,44.831203,240.14099
20220426T0100,54.867825,259.79602,49.550697,249.59012
20220426T0200,48.108177,264.41742,55.794193,252.73419
20220426T0300,48.062355,261.38434,58.93674,256.2184
20220426T0400,29.528778,271.3972,63.118176,258.81824
20220426T0500,25.241108,266.7295,65.880005,259.61115
20220426T0600,22.322903,307.79395,69.06935,260.09583
20220426T0700,44.30341,268.1374,71.10614,257.7229
20220426T0800,31.104082,286.12756,73.43029,256.1
20220426T0900,43.037693,287.52557,73.828964,253.86273
20220426T1000,35.261627,310.03027,66.65835,254.0121
20220426T1100,24.985659,306.20947,61.920002,270.0
20220426T1200,20.316889,299.74487,65.94586,280.6965
20220426T1300,17.551615,295.5139,64.38367,290.9685
20220426T1400,19.917469,276.22583,68.30899,302.51752
20220426T1500,20.696085,283.06934,72.866875,306.36038
20220426T1600,20.991426,292.16635,77.18454,306.65613
20220426T1700,18.709612,300.01837,76.12361,305.56918
20220426T1800,15.03835,312.08917,74.74487,305.98682
20220426T1900,10.086427,325.1755,70.95288,308.6144
20220426T2000,8.913181,316.6366,72.05128,313.98782
20220426T2100,10.514218,308.04706,72.57103,316.40698
20220426T2200,12.229406,317.38596,69.32687,320.68967
20220426T2300,12.904882,337.0113,59.79252,330.8114
20220427T0000,17.414476,352.875,63.462185,335.17944
20220427T0100,19.296133,351.41638,57.213955,344.30222
20220427T0200,17.873556,350.72742,48.689247,336.46765
20220427T0300,18.161278,346.2392,56.753403,346.0519
20220427T0400,20.898611,349.0772,58.86523,342.56238
20220427T0500,21.2522,1.9414673,66.11663,344.526
20220427T0600,19.44,360.0,63.304745,346.51697
20220427T0700,12.661564,14.826477,57.20489,347.27567
20220427T0800,7.5170207,16.69925,55.269085,346.05426
20220427T0900,5.0142193,68.96249,51.481255,343.33914
20220427T1000,9.3876505,94.398705,47.48317,342.80148
20220427T1100,14.764389,88.60281,46.730717,338.77237
20220427T1200,14.917212,81.67435,42.505924,332.78387
20220427T1300,16.055353,70.346176,38.047756,327.3625
20220427T1400,8.4963045,53.61563,38.183765,315.0
20220427T1500,8.4042845,80.134186,39.047966,310.8878
20220427T1600,9.605998,77.00538,39.53121,307.6004
20220427T1700,14.471821,84.289406,42.12154,307.3596
20220427T1800,20.163212,88.97697,43.488533,306.58533
20220427T1900,25.199999,89.99999,44.57172,306.12946
20220427T2000,33.168877,86.88916,43.921474,307.33954
20220427T2100,35.64182,90.57872,37.490158,318.50354
20220427T2200,37.351624,100.55181,27.691935,344.15692
20220427T2300,41.041576,103.18296,23.499481,5.2738953
20220428T0000,39.254856,101.10382,21.746502,19.334808
20220428T0100,38.592266,98.58362,21.53089,20.556046
20220428T0200,38.723015,95.8696,23.806318,20.353226
20220428T0300,36.93291,96.15517,25.40743,20.746078
20220428T0400,39.205303,97.38604,28.99062,28.156174
20220428T0500,41.750687,97.431404,30.085318,21.037506
20220428T0600,43.8506,96.599915,32.2396,29.427444
20220428T0700,45.242702,95.937416,38.12092,39.251328
20220428T0800,47.110508,96.58194,41.76,43.602814
20220428T0900,46.28206,95.35582,48.183548,51.674454
20220428T1000,45.770992,92.70487,48.812862,50.086212
20220428T1100,34.57687,88.21008,47.9895,49.258835
20220428T1200,26.121714,82.874985,45.33714,46.930573
20220428T1300,23.491207,74.898895,44.04523,45.993454
20220428T1400,16.071491,74.40718,38.01709,52.696053
20220428T1500,18.0036,78.46538,38.236336,52.266945
20220428T1600,19.959719,82.7468,37.614403,50.82634
20220428T1700,21.38897,83.23382,37.10795,50.906143
20220428T1800,22.104116,83.453705,35.72898,49.085617
20220428T1900,23.623243,82.11686,34.366333,45.424393
20220428T2000,24.798225,80.811165,33.233284,39.726105
20220428T2100,28.66694,82.785736,33.161064,32.137238
20220428T2200,31.883888,96.48307,32.52177,26.281403
20220428T2300,34.80848,100.72886,29.882166,21.92958
20220429T0000,34.213257,98.471146,26.980793,18.676697
20220429T0100,33.31508,96.203445,25.050413,7.431381
20220429T0200,34.114628,97.275,26.009842,355.23636
20220429T0300,35.945957,97.48088,28.312117,348.2614
20220429T0400,37.731365,97.125015,29.775719,345.2917
20220429T0500,36.44722,93.96465,29.940662,341.7829
20220429T0600,34.936695,91.77147,30.821552,337.32867
20220429T0700,36.376038,91.70135,29.142216,332.80188
20220429T0800,35.64,89.99999,29.055367,326.11304
20220429T0900,35.28,89.99999,28.820242,318.54477
20220429T1000,34.201893,89.396904,29.6383,310.0729
20220429T1100,28.47643,87.10142,29.882166,306.17963
20220429T1200,19.083395,91.08092,28.58545,306.29263
20220429T1300,12.313893,74.74488,27.059933,303.05585
20220429T1400,7.208994,357.13757,32.85678,265.6013
20220429T1500,8.825508,348.23172,33.46645,258.20657
20220429T1600,7.8625183,344.0546,34.862427,253.81079
20220429T1700,8.4963045,323.61566,36.44722,253.35497
20220429T1800,9.931042,316.4688,41.556225,250.78023
20220429T1900,11.457958,316.273,45.67462,249.70822
20220429T2000,13.783817,319.2364,49.281883,244.93253
20220429T2100,10.685391,327.38077,51.744907,248.79077
20220429T2200,12.768586,319.57394,37.524708,273.85065
20220429T2300,14.021525,311.87787,35.296524,268.2466
20220430T0000,12.475961,313.83087,32.761974,257.94922
20220430T0100,12.413477,330.46124,33.12978,250.9744
20220430T0200,19.353138,341.56506,34.51685,253.64418
20220430T0300,23.358425,335.4099,33.34035,245.09523
20220430T0400,15.683776,279.24612,32.825207,248.78203
20220430T0500,15.484185,305.5377,32.219494,256.42957
20220430T0600,17.114204,284.62088,33.145424,261.25385
20220430T0700,18.39878,300.57922,32.791634,267.48312
20220430T0800,17.072504,312.43622,33.481937,269.38394
20220430T0900,12.24,331.92752,34.838253,283.74905
20220430T1000,10.948973,350.5377,34.75445,283.17255
20220430T1100,13.684735,358.49255,33.2781,275.58725
20220430T1200,13.237038,315.0,28.449112,271.45023
20220430T1300,15.111424,347.61926,26.28986,271.56937
20220430T1400,19.416653,349.31512,24.251284,275.96448
20220430T1500,20.598795,5.013092,21.707731,275.7106
20220430T1600,18.359999,360.0,22.007162,273.75174
20220430T1700,20.211363,355.91437,22.668568,280.0607
20220430T1800,19.296133,351.41638,20.833395,288.12186
20220430T1900,17.673029,356.4965,19.513195,307.50415
20220430T2000,13.684735,358.49255,19.67195,325.4375
20220430T2100,15.683776,350.7539,20.858265,338.7495
20220430T2200,18.532133,352.1847,20.172853,357.9546
20220430T2300,19.852295,355.84036,23.83896,14.875671
20220501T0000,21.611998,358.09085,29.414444,21.54097
20220501T0100,21.188072,350.2176,37.674644,26.075348
20220501T0200,17.551615,334.48615,41.33734,19.85521
20220501T0300,16.071491,344.4072,39.81704,14.6644745
20220501T0400,16.595179,3.7313843,43.86242,16.20375
20220501T0500,18.0036,1.145752,46.56263,18.014679
20220501T0600,15.137133,357.2737,50.73957,21.650436
20220501T0700,10.661107,348.31064,49.019524,23.364334
20220501T0800,6.849467,356.98724,44.30341,28.647598
20220501T0900,4.6102495,38.659805,35.281837,36.285248
20220501T1000,7.208994,92.862404,25.277023,54.27259
20220501T1100,9.9571085,102.52881,20.771093,64.32317
20220501T1200,4.3349743,4.7636414,22.657131,45.643738
20220501T1300,11.570515,354.6442,20.018072,37.69423
20220501T1400,12.979984,3.1798248,31.106167,23.895157
20220501T1500,12.074766,10.30484,29.834423,19.746826
20220501T1600,10.163227,22.932098,28.930204,16.630936
20220501T1700,9.504273,24.623566,28.202042,14.03624
20220501T1800,7.42159,22.833649,27.887802,11.164871
20220501T1900,5.315336,28.30075,28.357857,8.027222
20220501T2000,4.0249224,63.43495,28.880886,4.289139
20220501T2100,6.379216,73.61045,29.957968,4.134674
20220501T2200,9.36,89.99999,30.652895,3.3664398
20220501T2300,12.429127,100.00798,28.47643,2.8985596
20220502T0000,14.934577,105.37624,27.381308,2.2604828
20220502T0100,18.448023,107.020515,28.460497,2.1747284
20220502T0200,23.73271,112.28558,27.059933,3.8140564
20220502T0300,26.717722,104.03624,24.933735,4.9697266
20220502T0400,25.721743,96.42875,22.392462,4.6106415
20220502T0500,24.187069,94.26789,20.5484,3.0127716
20220502T0600,23.411074,91.76238,20.16,360.0
20220502T0700,23.4,89.99999,20.16,360.0
20220502T0800,21.96295,90.939186,19.08,360.0
20220502T0900,23.4,89.99999,16.923828,1.2188721
20220502T1000,23.40277,89.11859,14.869351,6.952957
20220502T1100,13.009903,75.57923,12.429127,10.00798
20220502T1200,10.931203,72.75854,10.390226,14.03624
20220502T1300,9.178235,64.440025,9.255571,13.495728
20220502T1400,8.435069,50.194427,8.473393,12.2647705
20220502T1500,7.6367526,44.999985,7.342588,11.309921
20220502T1600,6.9153743,38.659805,6.87779,6.0090027
20220502T1700,6.297428,30.963745,6.162207,6.7098236
20220502T1800,5.3999996,53.130096,4.896529,17.102722
20220502T1900,4.8965297,53.97262,3.5455887,23.962494
20220502T2000,5.4833565,66.8014,2.4149535,26.565033
20220502T2100,5.991594,57.26477,1.8,36.86989
20220502T2200,11.043261,109.025604,1.609969,63.43495
20220502T2300,16.56,89.99999,0.35999998,89.99999
20220503T0000,15.5843,96.632515,0.0,180.0
20220503T0100,16.575644,92.48955,0.8049845,296.56506
20220503T0200,18.014393,87.70938,1.2979984,326.30994
20220503T0300,16.923828,91.218864,1.835647,348.69006
20220503T0400,18.359999,89.99999,2.6208394,15.945404
20220503T0500,18.0,89.99999,3.8939953,33.690063
20220503T0600,18.72346,91.1017,5.1919937,56.30993
20220503T0700,18.014393,87.70938,7.172949,72.47443
20220503T0800,16.215992,87.45519,9.3876505,85.60129
20220503T0900,15.119999,89.99999,11.27553,106.69924
20220503T1000,13.004921,85.23635,15.072783,130.15599
20220503T1100,7.5170207,73.30075,16.563911,137.64255
20220503T1200,4.510787,28.610443,15.124284,141.76617
20220503T1300,6.489992,356.8202,12.904882,149.85861
20220503T1400,6.9899354,11.888657,4.0249224,26.565033
20220503T1500,7.42159,14.03624,4.896529,17.102722
20220503T1600,6.12,28.07248,5.506941,11.309921
20220503T1700,4.510787,61.38954,5.3517847,19.653809
20220503T1800,4.379589,80.537674,4.8965297,36.027374
20220503T1900,3.96,89.99999,3.0547013,44.999985
20220503T2000,3.671294,78.69006,2.0991426,30.963745
20220503T2100,2.7416782,66.8014,1.835647,348.69006
20220503T2200,2.0364676,44.999985,1.2979984,326.30994
20220503T2300,2.0991426,329.03625,2.4149535,296.56506
20220504T0000,2.3051248,308.65982,3.563818,315.0
20220504T0100,2.5959969,326.30994,4.1046314,307.875
20220504T0200,1.2979984,326.30994,5.00128,300.25644
20220504T0300,0.71999997,270.0,6.792466,302.00537
20220504T0400,1.1384199,288.43497,7.386582,316.97495
20220504T0500,2.0991426,300.96378,6.439876,333.43497
20220504T0600,2.5959969,303.69006,3.6,360.0
20220504T0700,3.6,323.13013,1.2979984,33.690063
20220504T0800,2.9024127,330.25513,1.8,180.0
20220504T0900,2.5455842,315.0,4.8433046,228.01279
20220504T1000,2.9024127,299.74487,10.239453,259.87534
20220504T1100,1.484318,284.03625,14.05845,272.93567
20220504T1200,2.5455842,278.1301,16.039202,279.0395
20220504T1300,5.315336,298.30078,18.792551,286.69925
20220504T1400,12.313893,254.74487,12.904882,239.85861
20220504T1500,14.345898,252.47443,14.336861,241.50436
20220504T1600,14.408997,257.00537,16.279802,251.96573
20220504T1700,14.417988,272.8624,19.09358,267.83893
20220504T1800,11.27553,286.69925,18.888851,277.6668
20220504T1900,11.367109,280.95407,17.581125,280.61966
20220504T2000,14.205182,278.74615,17.555305,285.46124
20220504T2100,14.05845,283.32452,15.84,270.0
20220504T2200,11.874544,284.03625,16.946787,257.73523
20220504T2300,10.390226,284.03625,22.930048,247.8645
20220505T0000,9.255571,283.49573,33.895485,247.52057
20220505T0100,9.114471,279.09027,41.928795,246.73682
20220505T0200,6.9899354,281.88867,45.891174,265.04974
20220505T0300,4.2136917,289.98312,35.65454,258.3497
20220505T0400,3.396233,327.99463,28.075384,229.15964
20220505T0500,3.96,360.0,27.609911,219.70992
20220505T0600,4.73506,8.74614,22.734219,190.95407
20220505T0700,6.87779,353.991,22.79684,195.57254
20220505T0800,7.628263,340.70996,23.857979,185.19443
20220505T0900,7.289445,327.0948,21.068459,199.98311
20220505T1000,7.0911775,336.0375,17.283749,215.6764
20220505T1100,8.209263,344.74487,9.3669195,177.79741
20220505T1200,8.766573,340.82098,11.923557,151.11342
20220505T1300,10.163227,337.0679,16.520823,168.69006
20220505T1400,10.931203,17.241455,31.079075,205.37775
20220505T1500,7.8625183,15.945404,31.106167,203.89516
20220505T1600,8.64,360.0,32.789658,199.23067
20220505T1700,12.959999,360.0,33.481937,179.38394
20220505T1800,18.751125,3.3018646,28.227306,185.85602
20220505T1900,21.746504,6.654419,25.455843,171.8699
20220505T2000,22.180206,13.134018,21.794127,157.67134
20220505T2100,24.066206,21.960556,22.73707,156.6823
20220505T2200,23.966375,32.735214,22.539564,153.43495
20220505T2300,23.000591,39.92038,22.159746,136.97493
20220506T0000,23.441502,47.489548,18.079027,167.34744
20220506T0100,26.729847,44.45433,14.685176,168.69006
20220506T0200,20.456745,61.63095,8.089993,159.14554
20220506T0300,24.482647,70.23282,7.42159,165.96376
20220506T0400,23.358425,65.409874,7.42159,165.96376
20220506T0500,24.826952,73.141594,2.5455842,98.1301
20220506T0600,25.284714,61.975502,3.9763298,5.194412
20220506T0700,24.33664,60.780754,8.714677,51.70984
20220506T0800,25.460936,56.534615,14.003029,72.03086
20220506T0900,31.122828,60.172905,15.1884165,58.570435
20220506T1000,36.674088,58.650414,14.76439,44.999985
20220506T1100,23.688984,53.652534,13.004922,41.63353
20220506T1200,18.075441,44.19307,10.009036,37.69423
20220506T1300,20.3774,32.005356,9.585739,34.286865
20220506T1400,27.722336,37.613953,4.802999,102.99461
20220506T1500,22.91026,44.999985,4.6938252,94.398705
20220506T1600,15.124284,51.766174,4.896529,107.10272
20220506T1700,12.261157,40.236343,5.0911684,81.869896
20220506T1800,16.323528,41.42366,8.854829,63.43495
20220506T1900,20.150354,41.37851,11.269782,63.43495
20220506T2000,21.892027,44.999985,11.246759,50.194427
20220506T2100,21.67487,41.63353,11.384199,18.434952
20220506T2200,24.122686,52.274994,11.753876,49.96974
20220506T2300,27.971327,58.150955,12.181624,55.840294
20220507T0000,28.894344,59.281097,10.1887,57.994614
20220507T0100,28.357855,61.157333,7.5942082,31.42955
20220507T0200,28.694056,66.32946,8.350138,7.431381
20220507T0300,29.522196,74.438484,9.826088,8.426956
20220507T0400,28.1169,76.67547,10.8955765,7.594635
20220507T0500,25.620771,72.83808,13.339445,3.09404
20220507T0600,23.598541,68.52319,14.332341,11.592163
20220507T0700,20.523157,68.385216,12.303366,20.556046
20220507T0800,19.05281,67.796524,9.449572,40.364532
20220507T0900,20.523157,68.385216,7.172949,72.47443
20220507T1000,18.919704,68.80595,6.5693827,99.46232
20220507T1100,14.336861,61.50435,6.638072,130.60129
20220507T1200,8.942214,40.100906,6.830519,161.56505
20220507T1300,6.439876,26.565033,7.928178,182.60257
20220507T1400,7.289445,57.094757,6.9527545,68.7495
20220507T1500,8.0899935,57.72435,6.9899354,78.11134
20220507T1600,7.0911775,66.037506,7.2,89.99999
20220507T1700,7.5170207,73.30075,7.5685663,92.72631
20220507T1800,8.905908,75.96376,8.473393,102.26477
20220507T1900,9.6932955,74.9315,8.209263,105.25512
20220507T2000,12.904882,59.858604,8.287822,92.48955
20220507T2100,17.174677,56.976128,9.3876505,85.60129
20220507T2200,18.58451,68.404686,10.464798,86.05482
20220507T2300,22.608458,80.83765,10.799999,89.99999
20220508T0000,27.181787,78.541245,11.885453,91.7357
20220508T0100,26.882141,82.303955,11.542478,93.576324
20220508T0200,32.023815,81.59663,12.074766,100.30484
20220508T0300,32.686733,82.40536,11.770403,113.42869
20220508T0400,33.68069,79.53082,10.495713,120.96376
20220508T0500,33.617138,80.134186,9.693296,121.32869
20220508T0600,34.828953,82.874985,10.383987,123.69006
20220508T0700,35.036713,80.537674,9.931042,133.53119
20220508T0800,38.687855,84.66075,11.808878,142.4314
20220508T0900,33.47032,71.175285,14.186923,144.2933
20220508T1000,28.745949,67.9321,15.408671,142.59465
20220508T1100,21.99538,68.89516,13.551501,140.38931
20220508T1200,22.206486,73.033844,11.183201,146.82149
20220508T1300,22.881958,65.854454,9.085988,146.30994
20220508T1400,19.201874,59.58893,15.517629,86.00909
20220508T1500,19.64228,63.904564,16.563911,88.75463
20220508T1600,19.161337,64.39781,16.93531,87.56335
20220508T1700,19.66536,66.250496,16.954432,86.34777
20220508T1800,17.992796,70.11483,15.4800005,89.99999
20220508T1900,19.011953,71.22196,13.75558,96.009
20220508T2000,20.49156,71.565056,11.440978,102.72436
20220508T2100,22.206486,70.09625,9.255571,103.49573
20220508T2200,26.368616,75.77403,8.311245,107.650116
20220508T2300,31.259945,82.056526,6.9527545,111.2505
20220509T0000,32.777798,88.11181,4.5536795,108.434944
20220509T0100,30.960001,89.99999,3.671294,78.69006
20220509T0200,29.522196,90.698685,4.8965297,53.97262
20220509T0300,27.804028,94.455605,6.618519,44.999985
20220509T0400,28.551426,95.063614,8.4963045,36.38434
20220509T0500,30.096085,96.86999,10.383987,33.690063
20220509T0600,32.736256,98.2192,10.990322,31.607498
20220509T0700,34.428497,96.604836,12.10157,30.37912
20220509T0800,36.504074,95.09212,11.923557,28.886566
20220509T0900,33.121956,89.37724,11.435313,28.178574
20220509T1000,25.509243,81.069405,11.119281,29.05458
20220509T1100,17.811815,75.96376,11.183201,33.178513
20220509T1200,8.905908,14.03624,10.1887,32.005356
20220509T1300,7.9932966,35.837646,10.365251,20.323135
20220509T1400,7.9932966,54.16234,15.778516,34.777817
20220509T1500,6.4096174,51.842773,18.775303,32.47119
20220509T1600,7.172949,72.47443,20.523157,37.87497
20220509T1700,7.072878,75.25644,21.382906,44.999985
20220509T1800,7.342588,78.69006,21.986542,50.31453
20220509T1900,7.2359104,84.289406,22.725668,49.49716
20220509T2000,7.5599995,89.99999,23.928492,44.999985
20220509T2100,8.64,89.99999,28.348713,40.364532
20220509T2200,9.3876505,94.398705,32.917862,41.009094
20220509T2300,11.090103,103.13402,35.9153,42.96907
20220510T0000,10.483357,105.9454,37.221283,41.863632
20220510T0100,7.42159,129.09386,37.10795,39.09384
20220510T0200,5.8603754,169.38034,35.72898,40.914383
20220510T0300,5.506941,191.30994,33.66337,41.53177
20220510T0400,4.072935,225.0,32.353966,42.745422
20220510T0500,4.0249224,243.43495,29.810522,42.552948
20220510T0600,4.6938257,237.52881,27.504093,37.019867
20220510T0700,5.315336,241.69925,25.683926,31.239212
20220510T0800,7.072878,255.25644,23.993399,27.71849
20220510T0900,9.0,270.0,23.006226,20.136307
20220510T1000,12.261158,273.36646,23.000591,17.300507
20220510T1100,9.36,270.0,20.780453,14.03624
20220510T1200,7.5599995,270.0,19.245697,7.5238037
20220510T1300,7.9526596,264.80557,19.881649,354.8056
20220510T1400,7.5942073,275.44034,12.10157,329.62088
20220510T1500,9.36,270.0,15.072783,319.844
20220510T1600,11.304229,260.83765,18.504139,307.09283
20220510T1700,12.783802,260.27243,22.415602,299.859
20220510T1800,13.441071,262.30396,24.490585,294.30457
20220510T1900,13.849476,261.02737,23.806318,290.35324
20220510T2000,14.578888,249.77515,23.688984,286.78265
20220510T2100,15.716793,249.90477,25.49908,300.54758
20220510T2200,18.709612,239.98164,27.362368,327.35535
20220510T2300,22.127556,248.02548,24.640942,334.93256
20220511T0000,28.357857,249.95476,22.961115,318.8141
20220511T0100,30.302078,256.95438,22.183128,318.28925
20220511T0200,31.328272,268.6831,21.94524,311.0091
20220511T0300,27.729347,271.48785,22.932877,312.4552
20220511T0400,28.835976,267.1376,23.977188,311.34778
20220511T0500,31.035257,266.0091,23.507751,310.03027
20220511T0600,30.703587,265.29214,21.26744,303.95905
20220511T0700,29.533169,260.88214,19.011953,288.77805
20220511T0800,32.409996,257.81635,20.188908,273.0665
20220511T0900,34.17157,253.47421,23.857979,264.80557
20220511T1000,27.897097,252.73419,27.757376,260.29333
20220511T1100,22.657131,252.42874,32.68871,258.5663
20220511T1200,19.416653,259.3151,37.99322,257.4123
20220511T1300,19.64558,256.2184,41.514103,258.49518
20220511T1400,18.416384,265.5154,46.541748,255.21133
20220511T1500,20.898611,259.0772,45.258457,258.0644
20220511T1600,25.764534,254.60446,45.96313,258.25
20220511T1700,29.869154,254.62375,48.299065,259.69516
20220511T1800,33.371433,249.80566,50.251923,261.34747
20220511T1900,33.033802,249.59012,51.529068,262.7757
20220511T2000,30.396025,251.35046,54.034786,260.41217
20220511T2100,31.534437,251.35822,55.57658,259.92752
20220511T2200,37.834267,243.43495,57.68206,258.47968
20220511T2300,61.378677,252.94669,60.445698,257.61926
20220512T0000,69.2193,252.13046,63.22178,256.8342
20220512T0100,65.30999,255.96376,65.139114,256.5782
20220512T0200,66.86025,258.50858,64.39272,258.06186
20220512T0300,66.491905,262.22086,62.3798,260.70078
20220512T0400,65.55659,263.69455,60.468212,263.84818
20220512T0500,67.56597,265.10962,63.37636,268.69806
20220512T0600,59.17265,266.16275,66.60389,270.6194
20220512T0700,54.172523,265.4261,65.54472,271.57367
20220512T0800,50.100826,262.5686,63.36,270.0
20220512T0900,46.597404,258.8637,61.645206,266.9872
20220512T1000,40.808823,258.29358,60.78885,264.2219
20220512T1100,31.667723,261.50146,61.145973,261.53595
20220512T1200,20.957443,274.92712,62.3424,259.01453
20220512T1300,21.077686,277.85333,65.33875,260.48578
20220512T1400,17.298738,282.01147,58.02704,248.52863
20220512T1500,20.265795,282.30804,59.141983,254.10251
20220512T1600,22.206486,286.96616,58.90485,261.91943
20220512T1700,21.398056,282.63336,70.856926,264.75287
20220512T1800,19.08,270.0,68.91908,266.1063
20220512T1900,18.1041,252.64598,71.86487,255.198
20220512T2000,14.84318,255.96376,75.411194,259.54837
20220512T2100,24.821732,250.51387,75.61457,258.74356
20220512T2200,30.096085,263.13,69.48839,270.89053
20220512T2300,30.625402,252.20401,77.05345,268.92917
20220513T0000,32.688713,244.56378,74.202805,268.0538
20220513T0100,32.2034,264.22568,73.85004,258.47098
20220513T0200,31.072817,259.992,74.425156,257.71167
20220513T0300,33.24498,274.96973,76.76446,267.31204
20220513T0400,27.419146,266.23596,83.18805,268.51215
20220513T0500,26.28,270.0,79.719475,273.62476
20220513T0600,26.052162,281.15466,80.3897,278.23895
20220513T0700,31.883888,276.4831,83.396545,280.19424
20220513T0800,34.925568,261.70285,73.570465,281.85977
20220513T0900,26.700743,266.13455,71.25909,279.89062
20220513T1000,28.856194,273.57632,65.168945,278.57773
20220513T1100,28.08,270.0,65.168945,278.57773
20220513T1200,22.461807,276.4416,68.41989,276.04056
20220513T1300,20.991426,275.90616,62.36422,272.97803
20220513T1400,14.869351,276.95297,51.182076,267.17786
20220513T1500,13.084402,277.90717,51.871235,268.01135
20220513T1600,11.525623,271.78992,49.50883,264.99417
20220513T1700,10.1376915,263.8845,45.86151,265.4978
20220513T1800,9.904906,250.90651,47.172367,268.6881
20220513T1900,10.495713,247.83365,47.172367,268.6881
20220513T2000,10.041354,255.46555,44.39546,261.6071
20220513T2100,10.538843,262.14667,42.48,270.0
20220513T2200,11.159999,270.0,39.601635,270.52084
20220513T2300,10.805999,271.90915,32.072342,272.57336
20220514T0000,12.959999,270.0,30.248568,271.36392
20220514T0100,13.698934,273.0128,29.899511,267.92996
20220514T0200,11.620809,286.1892,29.16,270.0
20220514T0300,9.726664,308.991,31.780067,274.54803
20220514T0400,8.350138,352.5686,33.70377,283.59094
20220514T0500,7.8625183,15.945404,35.80507,285.15405
20220514T0600,6.1305785,40.236343,36.77114,288.25757
20220514T0700,5.2416787,74.054596,38.175278,290.99872
20220514T0800,5.00128,120.25643,36.544876,288.9704
20220514T0900,6.12,151.9275,33.81126,288.62787
20220514T1000,5.1919937,146.30994,30.758411,286.31384
20220514T1100,3.563818,135.0,30.472675,284.3646
20220514T1200,2.5959969,56.30993,31.003918,282.7453
20220514T1300,3.8773184,21.801407,31.52005,283.87753
20220514T1400,6.5693827,350.5377,35.105072,275.886
20220514T1500,9.107359,341.56506,35.68542,272.89127
20220514T1600,10.966713,336.8014,35.945957,277.4809
20220514T1700,12.181625,341.0296,36.324337,289.69202
20220514T1800,11.874544,345.96375,40.050705,305.1186
20220514T1900,11.304229,350.83765,40.050705,305.1186
20220514T2000,6.130579,356.63354,39.83006,299.8091
20220514T2100,2.968636,345.96375,39.28621,297.26947
20220514T2200,0.8049845,26.565033,39.45245,295.39594
20220514T2300,2.52,89.99999,39.28456,296.09543
20220515T0000,4.68,89.99999,37.674644,296.07535
20220515T0100,6.519877,96.34019,36.26006,294.02026
20220515T0200,10.137692,106.50436,34.366333,292.80457
20220515T0300,11.841756,109.53665,33.667217,294.6468
20220515T0400,10.787993,115.70995,31.09575,290.32315
20220515T0500,10.383987,146.30994,31.999523,287.00793
20220515T0600,13.237038,135.0,40.24922,280.30487
20220515T0700,14.76439,135.0,35.377213,282.33908
20220515T0800,14.799459,138.94519,30.85307,281.44104
20220515T0900,11.435313,151.82141,29.533169,279.11786
20220515T1000,7.628263,199.29004,28.266306,276.58194
20220515T1100,7.9526596,264.80557,25.929996,271.59113
20220515T1200,6.12,270.0,26.009842,265.23636
20220515T1300,1.4399999,89.99999,24.64094,258.19757
